Tweets,isLiterary
"""when someone shows you who they are, believe them the first time"" - maya angelou

https://t.co/lo8vhzw9ui #climatecrisis #decarbonise",True
"i just uploaded my airqino setup guide. for those of you who already have one, it might help you adapt your setup. for those of you who want to buy one, might help you understand what this sensor requires @planetwatchsas  https://t.co/cwwa6uywka",True
"for those of you who listen to the podcast from far away it’s a miserable day in cleveland so no baseball. no cleveland baseball mornings podcast either, but i’ll be back in my studio friday morning. 

for these past kc episodes give a listen at: https://t.co/bkpowcc9wg 
#ourcle https://t.co/xolmp2yxwb",True
"update on loreta
here she is! 
a big thank you to all of you who helped in every way possible!
our family is ever grateful for your support 
she even survived the summer with a 6 lb chihuahua at her heels! https://t.co/drku0exo1x",True
"you, who's staring at me blankly in the mirror is not me",False
"@rowaida_abdel when they show you who they are, believe them.",True
"@quintuscurtius,

i believe it was you who recommended/mentioned in a post the novel “the lost world” by sir arthur conan doyle. very enjoyable so far. books like this, sherlock holmes, etc just aren’t talked about these days. they should be read by all young men. thank you.",False
also to those of you who are also parents??? incredible. stars. absolute icons. we’re not worthy. https://t.co/nlk8s5os35,True
"to all of you who, like me, are working full time jobs and running side hustles and still finding the time to write:

i am so proud of you. you’re doing amazing. keep going. it’s going to pay off https://t.co/poebfcpgvr",False
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year manu_2723 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/5bf5a5ivo4 https://t.co/y9ccwou7qw",True
this is for those of you who are struggling right now ❤️ https://t.co/y7gamd4xy6,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year lixiibf 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/dm80oszozk https://t.co/y0shqfdmef",True
@techgirl1908 wow! there are peeps who look up to you who would have loved to find out more. the idea that their genuine questions could be “lazy” is quite possibly a sad commentary. #blacklivesmatter,True
when people tell you who they are... https://t.co/vhtfsgbxjr,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year quanthyfoolish 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/zwdne6ci9p https://t.co/01zw29iudj",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/pzlwk3elvp https://t.co/e9njwjjbcg",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year sluttyneko72 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/aoxxvjivcl https://t.co/z1vdfu5ouy",True
"i voice matsui in #lostjudgment, and i waited *very patiently* yesterday for a cherished friend to nab a perfect screenshot so that i could truly encapsulate his personality even for those of you who don't end up playing the game. https://t.co/1qqxytzqcy",False
@frankconniff for those of you who don't want to follow the link: https://t.co/vbzvhhjqio,False
"i lost track of trump's next reinstatement date, this is to help the rest of you who, like me, were wondering.🤣🤣🤣.  my lord, will the madness ever end?

mypillow guy mocked for a new trump prediction... and it's a real turkey https://t.co/dtrsfnugyr via @yahoonews",False
"✨ stolen kiss

bitchy_houndz would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/vuvemvofxf https://t.co/bhysg7w8ej",True
"and it's only you who can turn my wooden heart
https://t.co/8mbkeh6ujs",True
"@mattj_morrison @sorryamigos @nfl_dovkleiman peeps like you who have nothing to offer, just come in, do some emo laugh, and leave... https://t.co/xrpu2hpe6f",True
@toohalalfor_you who is aiza?,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year gullille 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/m7ippnx0kd https://t.co/yle5gwcfus",True
@maggiemobrules @duchess_salty anyone who disputes what you who have said has not been raised correctly.,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/pzlwk3elvp https://t.co/e0kb80wofs",True
god never fails and he will always show you who your enemies truly are and you shouldn’t keep quiet 🤫 speak your mind and defend yourself at all cost. can’t no one say you’ve done bad in do time everything is coming out 💡🙏🏻💪🏻 @missy58612602 https://t.co/71thdonjzi,True
"@nigrugthug @tzcttwit @bbcnewsnight @repbrendanboyle @maitlis @lewis_goodall it's an alliance to deliver submarines in 25 years, which has nothing to do with brexit...  

with regard to the vaccines - i don't know whether to feel sad for people like you who believe any bs they are fed because they are so gullible - or that you are just wilfully ignorant.. https://t.co/ex2i3bkwua",True
@mikepompeo it find it very disingenuous of people like you who saw nothing wrong with the trump administration in the last 4 years but you take issue with pres biden on every possible thing. think country not politics!!!,True
"@lynnsharig8 this is my deepest heartache too. i'm thankful for people like you who understand the value of living the truth, not just spewing it.",True
all of you who followed me get a big fat kiss,True
"i need to focus. 
i need a hard restart.
i’m just wearing myself thin.

if you see certain content or socials disappearing, don’t worry. (for those who do) 

thank you, to those of you who engaged and stuck around.
getting rid of the old to make space for the new.

thank you.",True
"who are you 
who are you 
#smithrowe silences the wombles https://t.co/z3w3lbaru8",True
@vassallomaison @dejeanendomd @catearthjustice @supermormongirl no. i'm not even excusing people like you who have an inflated view of their ability to make moral judgments about others.,True
"'it was you, advertising. it was you who finally brought me to my knees....breakdowns are real, so why aren’t we investing in maintenance? what is ignoring mental health in business really costing us?
the answer is: everything.' @amymiranda @lunch_inc https://t.co/iwxepcr8ot",True
"@zachkruse2 also speaks to the benefits of introducing rookies to an otherwise cohesive line. maximizes potential and shows you who probably isn't going to make it pretty quickly. they've almost never done a full teardown, which is crucial.

this is also why i'm hopeful for stokes.",True
